"Step","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/loss","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/loss__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/loss__MAX","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_loss","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_loss__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_loss__MAX","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss__MIN","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss__MAX","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss__MIN","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss__MAX","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss__MIN","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss__MAX","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss__MIN","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss__MAX","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/loss","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/loss__MIN","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/loss__MAX","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_loss","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_loss__MIN","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_loss__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/loss","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/loss__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/loss__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_loss","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_loss__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_loss__MAX"
"88","0.16704845428466797","0.16704845428466797","0.16704845428466797","0.5964160561561584","0.5964160561561584","0.5964160561561584","0.3393703103065491","0.3393703103065491","0.3393703103065491","0.7761361002922058","0.7761361002922058","0.7761361002922058","0.3212479054927826","0.3212479054927826","0.3212479054927826","0.6741959452629089","0.6741959452629089","0.6741959452629089","0.4689692258834839","0.4689692258834839","0.4689692258834839","0.7180559039115906","0.7180559039115906","0.7180559039115906","0.32928717136383057","0.32928717136383057","0.32928717136383057","0.7546875476837158","0.7546875476837158","0.7546875476837158"
"89","0.2076391577720642","0.2076391577720642","0.2076391577720642","0.472117155790329","0.472117155790329","0.472117155790329","0.3299218714237213","0.3299218714237213","0.3299218714237213","0.8202584981918335","0.8202584981918335","0.8202584981918335","0.30407777428627014","0.30407777428627014","0.30407777428627014","0.6794573068618774","0.6794573068618774","0.6794573068618774","0.5110409259796143","0.5110409259796143","0.5110409259796143","0.6467486023902893","0.6467486023902893","0.6467486023902893","0.3414740264415741","0.3414740264415741","0.3414740264415741","0.6990315914154053","0.6990315914154053","0.6990315914154053"
"90","0.19292141497135162","0.19292141497135162","0.19292141497135162","0.5484709739685059","0.5484709739685059","0.5484709739685059","0.32719334959983826","0.32719334959983826","0.32719334959983826","0.8138673901557922","0.8138673901557922","0.8138673901557922","0.31947413086891174","0.31947413086891174","0.31947413086891174","0.6471154689788818","0.6471154689788818","0.6471154689788818","0.47199469804763794","0.47199469804763794","0.47199469804763794","0.673417329788208","0.673417329788208","0.673417329788208","0.32377710938453674","0.32377710938453674","0.32377710938453674","0.6645670533180237","0.6645670533180237","0.6645670533180237"
"91","0.18198269605636597","0.18198269605636597","0.18198269605636597","0.4392321705818176","0.4392321705818176","0.4392321705818176","0.3267456293106079","0.3267456293106079","0.3267456293106079","0.7678017616271973","0.7678017616271973","0.7678017616271973","0.3129296600818634","0.3129296600818634","0.3129296600818634","0.61952143907547","0.61952143907547","0.61952143907547","0.4468795657157898","0.4468795657157898","0.4468795657157898","0.7634533643722534","0.7634533643722534","0.7634533643722534","0.3209756910800934","0.3209756910800934","0.3209756910800934","0.6425085663795471","0.6425085663795471","0.6425085663795471"
"92","0.20071862637996674","0.20071862637996674","0.20071862637996674","0.5449780821800232","0.5449780821800232","0.5449780821800232","0.32302960753440857","0.32302960753440857","0.32302960753440857","0.7815225720405579","0.7815225720405579","0.7815225720405579","0.32885369658470154","0.32885369658470154","0.32885369658470154","0.6344128847122192","0.6344128847122192","0.6344128847122192","0.4811078906059265","0.4811078906059265","0.4811078906059265","0.6491751670837402","0.6491751670837402","0.6491751670837402","0.3220009207725525","0.3220009207725525","0.3220009207725525","0.7046860456466675","0.7046860456466675","0.7046860456466675"
"93","0.17906606197357178","0.17906606197357178","0.17906606197357178","0.5946016311645508","0.5946016311645508","0.5946016311645508","0.31708693504333496","0.31708693504333496","0.31708693504333496","0.8446357250213623","0.8446357250213623","0.8446357250213623","0.299258828163147","0.299258828163147","0.299258828163147","0.6183921694755554","0.6183921694755554","0.6183921694755554","0.46501052379608154","0.46501052379608154","0.46501052379608154","0.6938830018043518","0.6938830018043518","0.6938830018043518","0.30836817622184753","0.30836817622184753","0.30836817622184753","0.6570101380348206","0.6570101380348206","0.6570101380348206"
"94","0.18152156472206116","0.18152156472206116","0.18152156472206116","0.5145343542098999","0.5145343542098999","0.5145343542098999","0.31024494767189026","0.31024494767189026","0.31024494767189026","0.8911067247390747","0.8911067247390747","0.8911067247390747","0.316426545381546","0.316426545381546","0.316426545381546","0.6090782284736633","0.6090782284736633","0.6090782284736633","0.45984822511672974","0.45984822511672974","0.45984822511672974","0.6845642328262329","0.6845642328262329","0.6845642328262329","0.3036874532699585","0.3036874532699585","0.3036874532699585","0.6333191394805908","0.6333191394805908","0.6333191394805908"
"95","0.1625392735004425","0.1625392735004425","0.1625392735004425","0.5206751823425293","0.5206751823425293","0.5206751823425293","0.3210750222206116","0.3210750222206116","0.3210750222206116","0.7829174995422363","0.7829174995422363","0.7829174995422363","0.2953002154827118","0.2953002154827118","0.2953002154827118","0.6210076808929443","0.6210076808929443","0.6210076808929443","0.4448234438896179","0.4448234438896179","0.4448234438896179","0.7274209856987","0.7274209856987","0.7274209856987","0.31438109278678894","0.31438109278678894","0.31438109278678894","0.7039331793785095","0.7039331793785095","0.7039331793785095"
"96","0.1417740136384964","0.1417740136384964","0.1417740136384964","0.5202891230583191","0.5202891230583191","0.5202891230583191","0.3168524503707886","0.3168524503707886","0.3168524503707886","0.7965345978736877","0.7965345978736877","0.7965345978736877","0.3040756285190582","0.3040756285190582","0.3040756285190582","0.5725085735321045","0.5725085735321045","0.5725085735321045","0.4533115029335022","0.4533115029335022","0.4533115029335022","0.6989762783050537","0.6989762783050537","0.6989762783050537","0.3231334984302521","0.3231334984302521","0.3231334984302521","0.6310192942619324","0.6310192942619324","0.6310192942619324"
"97","0.15238621830940247","0.15238621830940247","0.15238621830940247","0.6274293661117554","0.6274293661117554","0.6274293661117554","0.297325998544693","0.297325998544693","0.297325998544693","0.8063338398933411","0.8063338398933411","0.8063338398933411","0.28709229826927185","0.28709229826927185","0.28709229826927185","0.6479493975639343","0.6479493975639343","0.6479493975639343","0.4840250015258789","0.4840250015258789","0.4840250015258789","0.6728164553642273","0.6728164553642273","0.6728164553642273","0.3083321750164032","0.3083321750164032","0.3083321750164032","0.6735349297523499","0.6735349297523499","0.6735349297523499"
"98","0.16883546113967896","0.16883546113967896","0.16883546113967896","0.6535804867744446","0.6535804867744446","0.6535804867744446","0.30016762018203735","0.30016762018203735","0.30016762018203735","0.7683132290840149","0.7683132290840149","0.7683132290840149","0.28992965817451477","0.28992965817451477","0.28992965817451477","0.6321263909339905","0.6321263909339905","0.6321263909339905","0.4677634835243225","0.4677634835243225","0.4677634835243225","0.6754401326179504","0.6754401326179504","0.6754401326179504","0.3130728006362915","0.3130728006362915","0.3130728006362915","0.6626830101013184","0.6626830101013184","0.6626830101013184"
"99","0.17749908566474915","0.17749908566474915","0.17749908566474915","0.5243498086929321","0.5243498086929321","0.5243498086929321","0.28742754459381104","0.28742754459381104","0.28742754459381104","0.8100900053977966","0.8100900053977966","0.8100900053977966","0.291117399930954","0.291117399930954","0.291117399930954","0.6430146098136902","0.6430146098136902","0.6430146098136902","0.4400465786457062","0.4400465786457062","0.4400465786457062","0.686586856842041","0.686586856842041","0.686586856842041","0.3326967656612396","0.3326967656612396","0.3326967656612396","0.6185972094535828","0.6185972094535828","0.6185972094535828"
"100","0.401206374168396","0.401206374168396","0.401206374168396","0.5861276388168335","0.5861276388168335","0.5861276388168335","0.6230248808860779","0.6230248808860779","0.6230248808860779","0.8042461276054382","0.8042461276054382","0.8042461276054382","0.36866745352745056","0.36866745352745056","0.36866745352745056","0.6224596500396729","0.6224596500396729","0.6224596500396729","0.6136552691459656","0.6136552691459656","0.6136552691459656","0.6631379723548889","0.6631379723548889","0.6631379723548889","0.3880826234817505","0.3880826234817505","0.3880826234817505","0.6663922071456909","0.6663922071456909","0.6663922071456909"
"101","0.4107862710952759","0.4107862710952759","0.4107862710952759","0.5968830585479736","0.5968830585479736","0.5968830585479736","0.4866604208946228","0.4866604208946228","0.4866604208946228","0.6809766888618469","0.6809766888618469","0.6809766888618469","0.3509436547756195","0.3509436547756195","0.3509436547756195","0.6523799896240234","0.6523799896240234","0.6523799896240234","0.5915041565895081","0.5915041565895081","0.5915041565895081","0.8095862865447998","0.8095862865447998","0.8095862865447998","0.39527714252471924","0.39527714252471924","0.39527714252471924","0.6403775215148926","0.6403775215148926","0.6403775215148926"
"102","0.4046957790851593","0.4046957790851593","0.4046957790851593","0.6207522749900818","0.6207522749900818","0.6207522749900818","0.46413201093673706","0.46413201093673706","0.46413201093673706","0.8693340420722961","0.8693340420722961","0.8693340420722961","0.3442850410938263","0.3442850410938263","0.3442850410938263","0.6284809708595276","0.6284809708595276","0.6284809708595276","0.6085233092308044","0.6085233092308044","0.6085233092308044","0.6402261853218079","0.6402261853218079","0.6402261853218079","0.39913028478622437","0.39913028478622437","0.39913028478622437","0.6676609516143799","0.6676609516143799","0.6676609516143799"
"103","0.38660556077957153","0.38660556077957153","0.38660556077957153","0.769008994102478","0.769008994102478","0.769008994102478","0.4951118230819702","0.4951118230819702","0.4951118230819702","0.6630474328994751","0.6630474328994751","0.6630474328994751","0.3733614683151245","0.3733614683151245","0.3733614683151245","0.630413293838501","0.630413293838501","0.630413293838501","0.5819361209869385","0.5819361209869385","0.5819361209869385","0.7341090440750122","0.7341090440750122","0.7341090440750122","0.37241801619529724","0.37241801619529724","0.37241801619529724","0.6318007111549377","0.6318007111549377","0.6318007111549377"
"104","0.37173834443092346","0.37173834443092346","0.37173834443092346","0.7278333902359009","0.7278333902359009","0.7278333902359009","0.4888060390949249","0.4888060390949249","0.4888060390949249","0.6688783168792725","0.6688783168792725","0.6688783168792725","0.3416178226470947","0.3416178226470947","0.3416178226470947","0.6119020581245422","0.6119020581245422","0.6119020581245422","0.6262776851654053","0.6262776851654053","0.6262776851654053","0.6926899552345276","0.6926899552345276","0.6926899552345276","0.3997364342212677","0.3997364342212677","0.3997364342212677","0.6236223578453064","0.6236223578453064","0.6236223578453064"
"105","0.42280709743499756","0.42280709743499756","0.42280709743499756","0.6284529566764832","0.6284529566764832","0.6284529566764832","0.4539968967437744","0.4539968967437744","0.4539968967437744","0.8214969038963318","0.8214969038963318","0.8214969038963318","0.32788407802581787","0.32788407802581787","0.32788407802581787","0.6316286325454712","0.6316286325454712","0.6316286325454712","0.6204659938812256","0.6204659938812256","0.6204659938812256","0.6383566856384277","0.6383566856384277","0.6383566856384277","0.3503004312515259","0.3503004312515259","0.3503004312515259","0.6714813113212585","0.6714813113212585","0.6714813113212585"
"106","0.3608647286891937","0.3608647286891937","0.3608647286891937","0.7173787951469421","0.7173787951469421","0.7173787951469421","0.4337407350540161","0.4337407350540161","0.4337407350540161","0.6492757201194763","0.6492757201194763","0.6492757201194763","0.34595680236816406","0.34595680236816406","0.34595680236816406","0.6344925165176392","0.6344925165176392","0.6344925165176392","0.5887196660041809","0.5887196660041809","0.5887196660041809","0.6633867621421814","0.6633867621421814","0.6633867621421814","0.3549301028251648","0.3549301028251648","0.3549301028251648","0.6396339535713196","0.6396339535713196","0.6396339535713196"
"107","0.3075145483016968","0.3075145483016968","0.3075145483016968","0.7626124024391174","0.7626124024391174","0.7626124024391174","0.47276076674461365","0.47276076674461365","0.47276076674461365","0.8306152820587158","0.8306152820587158","0.8306152820587158","0.3153911828994751","0.3153911828994751","0.3153911828994751","0.6384365558624268","0.6384365558624268","0.6384365558624268","0.5844276547431946","0.5844276547431946","0.5844276547431946","0.6831292510032654","0.6831292510032654","0.6831292510032654","0.366755872964859","0.366755872964859","0.366755872964859","0.646975040435791","0.646975040435791","0.646975040435791"
"108","0.3573172390460968","0.3573172390460968","0.3573172390460968","0.7331531047821045","0.7331531047821045","0.7331531047821045","0.5219021439552307","0.5219021439552307","0.5219021439552307","0.676278829574585","0.676278829574585","0.676278829574585","0.3236117660999298","0.3236117660999298","0.3236117660999298","0.6584466695785522","0.6584466695785522","0.6584466695785522","0.600097119808197","0.600097119808197","0.600097119808197","0.6456295847892761","0.6456295847892761","0.6456295847892761","0.36737656593322754","0.36737656593322754","0.36737656593322754","0.6376474499702454","0.6376474499702454","0.6376474499702454"
"109","0.3253744840621948","0.3253744840621948","0.3253744840621948","0.7655388116836548","0.7655388116836548","0.7655388116836548","0.4839099943637848","0.4839099943637848","0.4839099943637848","0.6133237481117249","0.6133237481117249","0.6133237481117249","0.33098194003105164","0.33098194003105164","0.33098194003105164","0.6930453777313232","0.6930453777313232","0.6930453777313232","0.5631330609321594","0.5631330609321594","0.5631330609321594","0.8012120723724365","0.8012120723724365","0.8012120723724365","0.38738659024238586","0.38738659024238586","0.38738659024238586","0.6579469442367554","0.6579469442367554","0.6579469442367554"
"110","0.33689603209495544","0.33689603209495544","0.33689603209495544","0.6862744688987732","0.6862744688987732","0.6862744688987732","0.42834213376045227","0.42834213376045227","0.42834213376045227","0.8856292963027954","0.8856292963027954","0.8856292963027954","0.31575873494148254","0.31575873494148254","0.31575873494148254","0.6585809588432312","0.6585809588432312","0.6585809588432312","0.5830477476119995","0.5830477476119995","0.5830477476119995","0.687115490436554","0.687115490436554","0.687115490436554","0.35459432005882263","0.35459432005882263","0.35459432005882263","0.6921891570091248","0.6921891570091248","0.6921891570091248"
"111","0.3296997845172882","0.3296997845172882","0.3296997845172882","0.7166376709938049","0.7166376709938049","0.7166376709938049","0.39674386382102966","0.39674386382102966","0.39674386382102966","0.7616795301437378","0.7616795301437378","0.7616795301437378","0.3289901614189148","0.3289901614189148","0.3289901614189148","0.6508243083953857","0.6508243083953857","0.6508243083953857","0.5676624774932861","0.5676624774932861","0.5676624774932861","0.7747724652290344","0.7747724652290344","0.7747724652290344","0.33974581956863403","0.33974581956863403","0.33974581956863403","0.6705322861671448","0.6705322861671448","0.6705322861671448"
"112","0.2843917906284332","0.2843917906284332","0.2843917906284332","0.5250723958015442","0.5250723958015442","0.5250723958015442","0.41972213983535767","0.41972213983535767","0.41972213983535767","0.6771169900894165","0.6771169900894165","0.6771169900894165","0.2806302011013031","0.2806302011013031","0.2806302011013031","0.695814311504364","0.695814311504364","0.695814311504364","0.623423159122467","0.623423159122467","0.623423159122467","0.6261451840400696","0.6261451840400696","0.6261451840400696","0.3418838381767273","0.3418838381767273","0.3418838381767273","0.7037122845649719","0.7037122845649719","0.7037122845649719"
"113","0.2876542806625366","0.2876542806625366","0.2876542806625366","0.6764526963233948","0.6764526963233948","0.6764526963233948","0.3864577114582062","0.3864577114582062","0.3864577114582062","0.6081231832504272","0.6081231832504272","0.6081231832504272","0.3193671405315399","0.3193671405315399","0.3193671405315399","0.6243770718574524","0.6243770718574524","0.6243770718574524","0.6196389198303223","0.6196389198303223","0.6196389198303223","0.6791016459465027","0.6791016459465027","0.6791016459465027","0.3514823615550995","0.3514823615550995","0.3514823615550995","0.5988045334815979","0.5988045334815979","0.5988045334815979"
"114","0.3103691041469574","0.3103691041469574","0.3103691041469574","0.7265080213546753","0.7265080213546753","0.7265080213546753","0.40096840262413025","0.40096840262413025","0.40096840262413025","0.7242487072944641","0.7242487072944641","0.7242487072944641","0.28178679943084717","0.28178679943084717","0.28178679943084717","0.7002658843994141","0.7002658843994141","0.7002658843994141","0.6596450209617615","0.6596450209617615","0.6596450209617615","0.7520167827606201","0.7520167827606201","0.7520167827606201","0.34514400362968445","0.34514400362968445","0.34514400362968445","0.7840031981468201","0.7840031981468201","0.7840031981468201"
"115","0.2903604209423065","0.2903604209423065","0.2903604209423065","0.9089028835296631","0.9089028835296631","0.9089028835296631","0.43364986777305603","0.43364986777305603","0.43364986777305603","1.117124080657959","1.117124080657959","1.117124080657959","0.2727071940898895","0.2727071940898895","0.2727071940898895","0.6120101809501648","0.6120101809501648","0.6120101809501648","0.5288210511207581","0.5288210511207581","0.5288210511207581","0.7050118446350098","0.7050118446350098","0.7050118446350098","0.31772133708000183","0.31772133708000183","0.31772133708000183","0.706017255783081","0.706017255783081","0.706017255783081"
"116","0.27277418971061707","0.27277418971061707","0.27277418971061707","0.5497199296951294","0.5497199296951294","0.5497199296951294","0.4325651228427887","0.4325651228427887","0.4325651228427887","0.7574882507324219","0.7574882507324219","0.7574882507324219","0.27387362718582153","0.27387362718582153","0.27387362718582153","0.6389364004135132","0.6389364004135132","0.6389364004135132","0.5845626592636108","0.5845626592636108","0.5845626592636108","0.6864727139472961","0.6864727139472961","0.6864727139472961","0.33168864250183105","0.33168864250183105","0.33168864250183105","0.684156060218811","0.684156060218811","0.684156060218811"
"117","0.31505391001701355","0.31505391001701355","0.31505391001701355","0.5928360819816589","0.5928360819816589","0.5928360819816589","0.4318978488445282","0.4318978488445282","0.4318978488445282","0.9698951244354248","0.9698951244354248","0.9698951244354248","0.2948594093322754","0.2948594093322754","0.2948594093322754","0.6644132733345032","0.6644132733345032","0.6644132733345032","0.5413948893547058","0.5413948893547058","0.5413948893547058","0.5974022150039673","0.5974022150039673","0.5974022150039673","0.3411271274089813","0.3411271274089813","0.3411271274089813","0.6723980903625488","0.6723980903625488","0.6723980903625488"
"118","0.26925694942474365","0.26925694942474365","0.26925694942474365","0.6425474286079407","0.6425474286079407","0.6425474286079407","0.36576488614082336","0.36576488614082336","0.36576488614082336","0.6660366654396057","0.6660366654396057","0.6660366654396057","0.2984599471092224","0.2984599471092224","0.2984599471092224","0.7091577053070068","0.7091577053070068","0.7091577053070068","0.5315651893615723","0.5315651893615723","0.5315651893615723","0.6206147074699402","0.6206147074699402","0.6206147074699402","0.32491666078567505","0.32491666078567505","0.32491666078567505","0.7149001359939575","0.7149001359939575","0.7149001359939575"
"119","0.23967157304286957","0.23967157304286957","0.23967157304286957","0.5291643738746643","0.5291643738746643","0.5291643738746643","0.39405521750450134","0.39405521750450134","0.39405521750450134","0.7282236218452454","0.7282236218452454","0.7282236218452454","0.3194243013858795","0.3194243013858795","0.3194243013858795","0.5991978049278259","0.5991978049278259","0.5991978049278259","0.562349796295166","0.562349796295166","0.562349796295166","0.6870144605636597","0.6870144605636597","0.6870144605636597","0.30816105008125305","0.30816105008125305","0.30816105008125305","0.6863467693328857","0.6863467693328857","0.6863467693328857"
"120","0.3096102476119995","0.3096102476119995","0.3096102476119995","0.6456426978111267","0.6456426978111267","0.6456426978111267","0.3996513783931732","0.3996513783931732","0.3996513783931732","0.7943387627601624","0.7943387627601624","0.7943387627601624","0.30081212520599365","0.30081212520599365","0.30081212520599365","0.6217406988143921","0.6217406988143921","0.6217406988143921","0.5580345392227173","0.5580345392227173","0.5580345392227173","0.685038149356842","0.685038149356842","0.685038149356842","0.29558274149894714","0.29558274149894714","0.29558274149894714","0.6425198316574097","0.6425198316574097","0.6425198316574097"
"121","0.2813212275505066","0.2813212275505066","0.2813212275505066","0.4842630624771118","0.4842630624771118","0.4842630624771118","0.36860695481300354","0.36860695481300354","0.36860695481300354","0.733584463596344","0.733584463596344","0.733584463596344","0.301817387342453","0.301817387342453","0.301817387342453","0.6814531087875366","0.6814531087875366","0.6814531087875366","0.5481064915657043","0.5481064915657043","0.5481064915657043","0.7258971929550171","0.7258971929550171","0.7258971929550171","0.30297863483428955","0.30297863483428955","0.30297863483428955","0.7308395504951477","0.7308395504951477","0.7308395504951477"
"122","0.281998872756958","0.281998872756958","0.281998872756958","0.534483015537262","0.534483015537262","0.534483015537262","0.37603020668029785","0.37603020668029785","0.37603020668029785","0.7218165397644043","0.7218165397644043","0.7218165397644043","0.30774179100990295","0.30774179100990295","0.30774179100990295","0.6756834983825684","0.6756834983825684","0.6756834983825684","0.5377498865127563","0.5377498865127563","0.5377498865127563","0.6238853335380554","0.6238853335380554","0.6238853335380554","0.34244948625564575","0.34244948625564575","0.34244948625564575","0.7125600576400757","0.7125600576400757","0.7125600576400757"
"123","0.2738705575466156","0.2738705575466156","0.2738705575466156","0.5456186532974243","0.5456186532974243","0.5456186532974243","0.4835878312587738","0.4835878312587738","0.4835878312587738","0.7247284650802612","0.7247284650802612","0.7247284650802612","0.2611567974090576","0.2611567974090576","0.2611567974090576","0.6395522952079773","0.6395522952079773","0.6395522952079773","0.5189083814620972","0.5189083814620972","0.5189083814620972","0.6865918040275574","0.6865918040275574","0.6865918040275574","0.30144163966178894","0.30144163966178894","0.30144163966178894","0.7111828327178955","0.7111828327178955","0.7111828327178955"
"124","0.21762549877166748","0.21762549877166748","0.21762549877166748","0.7869873046875","0.7869873046875","0.7869873046875","0.3991389572620392","0.3991389572620392","0.3991389572620392","0.6238985061645508","0.6238985061645508","0.6238985061645508","0.26166069507598877","0.26166069507598877","0.26166069507598877","0.6443736553192139","0.6443736553192139","0.6443736553192139","0.5436899065971375","0.5436899065971375","0.5436899065971375","0.7401645183563232","0.7401645183563232","0.7401645183563232","0.31756553053855896","0.31756553053855896","0.31756553053855896","0.6676044464111328","0.6676044464111328","0.6676044464111328"
"125","0.27951112389564514","0.27951112389564514","0.27951112389564514","0.5374677181243896","0.5374677181243896","0.5374677181243896","0.36136582493782043","0.36136582493782043","0.36136582493782043","0.9390449523925781","0.9390449523925781","0.9390449523925781","0.2624768018722534","0.2624768018722534","0.2624768018722534","0.6650050282478333","0.6650050282478333","0.6650050282478333","0.5212600827217102","0.5212600827217102","0.5212600827217102","0.6140762567520142","0.6140762567520142","0.6140762567520142","0.2942894995212555","0.2942894995212555","0.2942894995212555","0.6256690621376038","0.6256690621376038","0.6256690621376038"
"126","0.284239798784256","0.284239798784256","0.284239798784256","0.8183796405792236","0.8183796405792236","0.8183796405792236","0.3572213649749756","0.3572213649749756","0.3572213649749756","0.6811321377754211","0.6811321377754211","0.6811321377754211","0.28586143255233765","0.28586143255233765","0.28586143255233765","0.6119048595428467","0.6119048595428467","0.6119048595428467","0.5271134972572327","0.5271134972572327","0.5271134972572327","0.7311879992485046","0.7311879992485046","0.7311879992485046","0.2664591073989868","0.2664591073989868","0.2664591073989868","0.6901497840881348","0.6901497840881348","0.6901497840881348"
"127","0.262015700340271","0.262015700340271","0.262015700340271","0.6663210988044739","0.6663210988044739","0.6663210988044739","0.29964902997016907","0.29964902997016907","0.29964902997016907","0.8998415470123291","0.8998415470123291","0.8998415470123291","0.2654385566711426","0.2654385566711426","0.2654385566711426","0.6883915066719055","0.6883915066719055","0.6883915066719055","0.5353428721427917","0.5353428721427917","0.5353428721427917","0.7018858194351196","0.7018858194351196","0.7018858194351196","0.3105064034461975","0.3105064034461975","0.3105064034461975","0.6729879975318909","0.6729879975318909","0.6729879975318909"
"128","0.24457800388336182","0.24457800388336182","0.24457800388336182","0.5586363077163696","0.5586363077163696","0.5586363077163696","0.3273429572582245","0.3273429572582245","0.3273429572582245","0.8979350328445435","0.8979350328445435","0.8979350328445435","0.27201151847839355","0.27201151847839355","0.27201151847839355","0.6109761595726013","0.6109761595726013","0.6109761595726013","0.5044711828231812","0.5044711828231812","0.5044711828231812","0.6944297552108765","0.6944297552108765","0.6944297552108765","0.33705633878707886","0.33705633878707886","0.33705633878707886","0.9355258345603943","0.9355258345603943","0.9355258345603943"
"129","0.2925938367843628","0.2925938367843628","0.2925938367843628","0.6662583947181702","0.6662583947181702","0.6662583947181702","0.3538738191127777","0.3538738191127777","0.3538738191127777","0.6085166931152344","0.6085166931152344","0.6085166931152344","0.2621496319770813","0.2621496319770813","0.2621496319770813","0.5972856879234314","0.5972856879234314","0.5972856879234314","0.5600939393043518","0.5600939393043518","0.5600939393043518","0.6684136390686035","0.6684136390686035","0.6684136390686035","0.2986273467540741","0.2986273467540741","0.2986273467540741","0.6684905886650085","0.6684905886650085","0.6684905886650085"
"130","0.37486350536346436","0.37486350536346436","0.37486350536346436","0.7159370183944702","0.7159370183944702","0.7159370183944702","0.37000006437301636","0.37000006437301636","0.37000006437301636","0.6032399535179138","0.6032399535179138","0.6032399535179138","0.27595850825309753","0.27595850825309753","0.27595850825309753","0.5743523836135864","0.5743523836135864","0.5743523836135864","0.5136908292770386","0.5136908292770386","0.5136908292770386","0.6820640563964844","0.6820640563964844","0.6820640563964844","0.2799380421638489","0.2799380421638489","0.2799380421638489","0.6565201282501221","0.6565201282501221","0.6565201282501221"
"131","0.23499752581119537","0.23499752581119537","0.23499752581119537","0.5669233798980713","0.5669233798980713","0.5669233798980713","0.3413330316543579","0.3413330316543579","0.3413330316543579","0.6192695498466492","0.6192695498466492","0.6192695498466492","0.27329587936401367","0.27329587936401367","0.27329587936401367","0.6338828802108765","0.6338828802108765","0.6338828802108765","0.5105743408203125","0.5105743408203125","0.5105743408203125","0.7255666851997375","0.7255666851997375","0.7255666851997375","0.28264671564102173","0.28264671564102173","0.28264671564102173","0.8158332109451294","0.8158332109451294","0.8158332109451294"
"132","0.21979600191116333","0.21979600191116333","0.21979600191116333","0.6430332660675049","0.6430332660675049","0.6430332660675049","0.32901886105537415","0.32901886105537415","0.32901886105537415","0.8114158511161804","0.8114158511161804","0.8114158511161804","0.27134111523628235","0.27134111523628235","0.27134111523628235","0.6488492488861084","0.6488492488861084","0.6488492488861084","0.4648962914943695","0.4648962914943695","0.4648962914943695","0.6592230200767517","0.6592230200767517","0.6592230200767517","0.27734485268592834","0.27734485268592834","0.27734485268592834","0.7015215158462524","0.7015215158462524","0.7015215158462524"
"133","0.21917356550693512","0.21917356550693512","0.21917356550693512","0.5465487241744995","0.5465487241744995","0.5465487241744995","0.335190087556839","0.335190087556839","0.335190087556839","1.0157864093780518","1.0157864093780518","1.0157864093780518","0.26562726497650146","0.26562726497650146","0.26562726497650146","0.6024330258369446","0.6024330258369446","0.6024330258369446","0.5039785504341125","0.5039785504341125","0.5039785504341125","0.619071900844574","0.619071900844574","0.619071900844574","0.3197266757488251","0.3197266757488251","0.3197266757488251","1.1945172548294067","1.1945172548294067","1.1945172548294067"
