"Step","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy__MAX","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy__MAX","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy__MIN","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy__MAX","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy__MIN","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy__MAX","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy__MIN","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy__MAX","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy__MIN","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy__MAX","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy__MIN","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy__MAX","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy__MIN","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy__MAX"
"88","0.9356250166893005","0.9356250166893005","0.9356250166893005","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.9087499976158142","0.9087499976158142","0.9087499976158142","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.9012500047683716","0.9012500047683716","0.9012500047683716","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.8262500166893005","0.8262500166893005","0.8262500166893005","0.7275000214576721","0.7275000214576721","0.7275000214576721","0.8956249952316284","0.8956249952316284","0.8956249952316284","0.7450000047683716","0.7450000047683716","0.7450000047683716"
"89","0.9293749928474426","0.9293749928474426","0.9293749928474426","0.8450000286102295","0.8450000286102295","0.8450000286102295","0.9087499976158142","0.9087499976158142","0.9087499976158142","0.75","0.75","0.75","0.9118750095367432","0.9118750095367432","0.9118750095367432","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8118749856948853","0.8118749856948853","0.8118749856948853","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.8931249976158142","0.8931249976158142","0.8931249976158142","0.7850000262260437","0.7850000262260437","0.7850000262260437"
"90","0.9381250143051147","0.9381250143051147","0.9381250143051147","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.9068750143051147","0.9068750143051147","0.9068750143051147","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9056249856948853","0.9056249856948853","0.9056249856948853","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8368750214576721","0.8368750214576721","0.8368750214576721","0.75","0.75","0.75","0.9056249856948853","0.9056249856948853","0.9056249856948853","0.7900000214576721","0.7900000214576721","0.7900000214576721"
"91","0.9393749833106995","0.9393749833106995","0.9393749833106995","0.8575000166893005","0.8575000166893005","0.8575000166893005","0.9100000262260437","0.9100000262260437","0.9100000262260437","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.9056249856948853","0.9056249856948853","0.9056249856948853","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9043750166893005","0.9043750166893005","0.9043750166893005","0.8075000047683716","0.8075000047683716","0.8075000047683716"
"92","0.9325000047683716","0.9325000047683716","0.9325000047683716","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.909375011920929","0.909375011920929","0.909375011920929","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.9043750166893005","0.9043750166893005","0.9043750166893005","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.8287500143051147","0.8287500143051147","0.8287500143051147","0.75","0.75","0.75","0.9024999737739563","0.9024999737739563","0.9024999737739563","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"93","0.9362499713897705","0.9362499713897705","0.9362499713897705","0.8224999904632568","0.8224999904632568","0.8224999904632568","0.9206249713897705","0.9206249713897705","0.9206249713897705","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.9162499904632568","0.9162499904632568","0.9162499904632568","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.8337500095367432","0.8337500095367432","0.8337500095367432","0.762499988079071","0.762499988079071","0.762499988079071","0.909375011920929","0.909375011920929","0.909375011920929","0.7825000286102295","0.7825000286102295","0.7825000286102295"
"94","0.9437500238418579","0.9437500238418579","0.9437500238418579","0.8525000214576721","0.8525000214576721","0.8525000214576721","0.9150000214576721","0.9150000214576721","0.9150000214576721","0.7225000262260437","0.7225000262260437","0.7225000262260437","0.90625","0.90625","0.90625","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.828125","0.828125","0.828125","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.9075000286102295","0.9075000286102295","0.9075000286102295","0.7950000166893005","0.7950000166893005","0.7950000166893005"
"95","0.9431250095367432","0.9431250095367432","0.9431250095367432","0.8500000238418579","0.8500000238418579","0.8500000238418579","0.9168750047683716","0.9168750047683716","0.9168750047683716","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.9131249785423279","0.9131249785423279","0.9131249785423279","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.909375011920929","0.909375011920929","0.909375011920929","0.7900000214576721","0.7900000214576721","0.7900000214576721"
"96","0.9506250023841858","0.9506250023841858","0.9506250023841858","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.9156249761581421","0.9156249761581421","0.9156249761581421","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9150000214576721","0.9150000214576721","0.9150000214576721","0.800000011920929","0.800000011920929","0.800000011920929","0.8418750166893005","0.8418750166893005","0.8418750166893005","0.75","0.75","0.75","0.903124988079071","0.903124988079071","0.903124988079071","0.8050000071525574","0.8050000071525574","0.8050000071525574"
"97","0.9456250071525574","0.9456250071525574","0.9456250071525574","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.9175000190734863","0.9175000190734863","0.9175000190734863","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.9143750071525574","0.9143750071525574","0.9143750071525574","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.828125","0.828125","0.828125","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.9075000286102295","0.9075000286102295","0.9075000286102295","0.7950000166893005","0.7950000166893005","0.7950000166893005"
"98","0.9456250071525574","0.9456250071525574","0.9456250071525574","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.921875","0.921875","0.921875","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.9100000262260437","0.9100000262260437","0.9100000262260437","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.9075000286102295","0.9075000286102295","0.9075000286102295","0.8075000047683716","0.8075000047683716","0.8075000047683716"
"99","0.9375","0.9375","0.9375","0.8500000238418579","0.8500000238418579","0.8500000238418579","0.9225000143051147","0.9225000143051147","0.9225000143051147","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.9168750047683716","0.9168750047683716","0.9168750047683716","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.8462499976158142","0.8462499976158142","0.8462499976158142","0.75","0.75","0.75","0.90625","0.90625","0.90625","0.8100000023841858","0.8100000023841858","0.8100000023841858"
"100","0.856249988079071","0.856249988079071","0.856249988079071","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8181250095367432","0.8181250095367432","0.8181250095367432","0.7325000166893005","0.7325000166893005","0.7325000166893005","0.8774999976158142","0.8774999976158142","0.8774999976158142","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.7693750262260437","0.7693750262260437","0.7693750262260437","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.878125011920929","0.878125011920929","0.878125011920929","0.762499988079071","0.762499988079071","0.762499988079071"
"101","0.8537499904632568","0.8537499904632568","0.8537499904632568","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.8337500095367432","0.8337500095367432","0.8337500095367432","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8806250095367432","0.8806250095367432","0.8806250095367432","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.7862499952316284","0.7862499952316284","0.7862499952316284","0.6700000166893005","0.6700000166893005","0.6700000166893005","0.8687499761581421","0.8687499761581421","0.8687499761581421","0.7950000166893005","0.7950000166893005","0.7950000166893005"
"102","0.8493750095367432","0.8493750095367432","0.8493750095367432","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.8612499833106995","0.8612499833106995","0.8612499833106995","0.7149999737739563","0.7149999737739563","0.7149999737739563","0.8893749713897705","0.8893749713897705","0.8893749713897705","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.7768750190734863","0.7768750190734863","0.7768750190734863","0.762499988079071","0.762499988079071","0.762499988079071","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"103","0.8531249761581421","0.8531249761581421","0.8531249761581421","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.8431249856948853","0.8431249856948853","0.8431249856948853","0.762499988079071","0.762499988079071","0.762499988079071","0.871874988079071","0.871874988079071","0.871874988079071","0.800000011920929","0.800000011920929","0.800000011920929","0.7943750023841858","0.7943750023841858","0.7943750023841858","0.7149999737739563","0.7149999737739563","0.7149999737739563","0.8743749856948853","0.8743749856948853","0.8743749856948853","0.7950000166893005","0.7950000166893005","0.7950000166893005"
"104","0.8537499904632568","0.8537499904632568","0.8537499904632568","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.8381249904632568","0.8381249904632568","0.8381249904632568","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.890625","0.890625","0.890625","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.7668750286102295","0.7668750286102295","0.7668750286102295","0.7325000166893005","0.7325000166893005","0.7325000166893005","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7850000262260437","0.7850000262260437","0.7850000262260437"
"105","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.8581249713897705","0.8581249713897705","0.8581249713897705","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8962500095367432","0.8962500095367432","0.8962500095367432","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.7818750143051147","0.7818750143051147","0.7818750143051147","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.8831250071525574","0.8831250071525574","0.8831250071525574","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"106","0.8668749928474426","0.8668749928474426","0.8668749928474426","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.8587499856948853","0.8587499856948853","0.8587499856948853","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.890625","0.890625","0.890625","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.7931249737739563","0.7931249737739563","0.7931249737739563","0.7275000214576721","0.7275000214576721","0.7275000214576721","0.8893749713897705","0.8893749713897705","0.8893749713897705","0.7950000166893005","0.7950000166893005","0.7950000166893005"
"107","0.8812500238418579","0.8812500238418579","0.8812500238418579","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.8462499976158142","0.8462499976158142","0.8462499976158142","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.9012500047683716","0.9012500047683716","0.9012500047683716","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.8831250071525574","0.8831250071525574","0.8831250071525574","0.7925000190734863","0.7925000190734863","0.7925000190734863"
"108","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.8387500047683716","0.8387500047683716","0.8387500047683716","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.8899999856948853","0.8899999856948853","0.8899999856948853","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.7818750143051147","0.7818750143051147","0.7818750143051147","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.8818749785423279","0.8818749785423279","0.8818749785423279","0.7850000262260437","0.7850000262260437","0.7850000262260437"
"109","0.8787500262260437","0.8787500262260437","0.8787500262260437","0.737500011920929","0.737500011920929","0.737500011920929","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.8943750262260437","0.8943750262260437","0.8943750262260437","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.784375011920929","0.784375011920929","0.784375011920929","0.7024999856948853","0.7024999856948853","0.7024999856948853","0.875","0.875","0.875","0.7950000166893005","0.7950000166893005","0.7950000166893005"
"110","0.8712499737739563","0.8712499737739563","0.8712499737739563","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8706250190734863","0.8706250190734863","0.8706250190734863","0.699999988079071","0.699999988079071","0.699999988079071","0.9043750166893005","0.9043750166893005","0.9043750166893005","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.78125","0.78125","0.78125","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8949999809265137","0.8949999809265137","0.8949999809265137","0.7749999761581421","0.7749999761581421","0.7749999761581421"
"111","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8799999952316284","0.8799999952316284","0.8799999952316284","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.903124988079071","0.903124988079071","0.903124988079071","0.800000011920929","0.800000011920929","0.800000011920929","0.7893750071525574","0.7893750071525574","0.7893750071525574","0.6850000023841858","0.6850000023841858","0.6850000023841858","0.8974999785423279","0.8974999785423279","0.8974999785423279","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"112","0.890625","0.890625","0.890625","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.8687499761581421","0.8687499761581421","0.8687499761581421","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.921875","0.921875","0.921875","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.8899999856948853","0.8899999856948853","0.8899999856948853","0.7749999761581421","0.7749999761581421","0.7749999761581421"
"113","0.8987500071525574","0.8987500071525574","0.8987500071525574","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.8924999833106995","0.8924999833106995","0.8924999833106995","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.9056249856948853","0.9056249856948853","0.9056249856948853","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.7637500166893005","0.7637500166893005","0.7637500166893005","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8881250023841858","0.8881250023841858","0.8881250023841858","0.7950000166893005","0.7950000166893005","0.7950000166893005"
"114","0.8862500190734863","0.8862500190734863","0.8862500190734863","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.8762500286102295","0.8762500286102295","0.8762500286102295","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.9143750071525574","0.9143750071525574","0.9143750071525574","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.7562500238418579","0.7562500238418579","0.7562500238418579","0.7099999785423279","0.7099999785423279","0.7099999785423279","0.8943750262260437","0.8943750262260437","0.8943750262260437","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"115","0.8837500214576721","0.8837500214576721","0.8837500214576721","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.8618749976158142","0.8618749976158142","0.8618749976158142","0.6600000262260437","0.6600000262260437","0.6600000262260437","0.9212499856948853","0.9212499856948853","0.9212499856948853","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8112499713897705","0.8112499713897705","0.8112499713897705","0.7275000214576721","0.7275000214576721","0.7275000214576721","0.9037500023841858","0.9037500023841858","0.9037500023841858","0.7774999737739563","0.7774999737739563","0.7774999737739563"
"116","0.9018750190734863","0.9018750190734863","0.9018750190734863","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.8725000023841858","0.8725000023841858","0.8725000023841858","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.793749988079071","0.793749988079071","0.793749988079071","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9049999713897705","0.9049999713897705","0.9049999713897705","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"117","0.890625","0.890625","0.890625","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.8681250214576721","0.8681250214576721","0.8681250214576721","0.6725000143051147","0.6725000143051147","0.6725000143051147","0.9118750095367432","0.9118750095367432","0.9118750095367432","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8081250190734863","0.8081250190734863","0.8081250190734863","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.8949999809265137","0.8949999809265137","0.8949999809265137","0.7925000190734863","0.7925000190734863","0.7925000190734863"
"118","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.8918750286102295","0.8918750286102295","0.8918750286102295","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.9081249833106995","0.9081249833106995","0.9081249833106995","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.8037499785423279","0.8037499785423279","0.8037499785423279","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.7825000286102295","0.7825000286102295","0.7825000286102295"
"119","0.9156249761581421","0.9156249761581421","0.9156249761581421","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.8837500214576721","0.8837500214576721","0.8837500214576721","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.903124988079071","0.903124988079071","0.903124988079071","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.8043749928474426","0.8043749928474426","0.8043749928474426","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9081249833106995","0.9081249833106995","0.9081249833106995","0.7900000214576721","0.7900000214576721","0.7900000214576721"
"120","0.8831250071525574","0.8831250071525574","0.8831250071525574","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.8787500262260437","0.8787500262260437","0.8787500262260437","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.9150000214576721","0.9150000214576721","0.9150000214576721","0.8174999952316284","0.8174999952316284","0.8174999952316284","0.796875","0.796875","0.796875","0.7275000214576721","0.7275000214576721","0.7275000214576721","0.9112499952316284","0.9112499952316284","0.9112499952316284","0.8125","0.8125","0.8125"
"121","0.8931249976158142","0.8931249976158142","0.8931249976158142","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.8968750238418579","0.8968750238418579","0.8968750238418579","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.9143750071525574","0.9143750071525574","0.9143750071525574","0.800000011920929","0.800000011920929","0.800000011920929","0.8012499809265137","0.8012499809265137","0.8012499809265137","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.9137499928474426","0.9137499928474426","0.9137499928474426","0.7825000286102295","0.7825000286102295","0.7825000286102295"
"122","0.8993750214576721","0.8993750214576721","0.8993750214576721","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.893750011920929","0.893750011920929","0.893750011920929","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.90625","0.90625","0.90625","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.809374988079071","0.809374988079071","0.809374988079071","0.762499988079071","0.762499988079071","0.762499988079071","0.8881250023841858","0.8881250023841858","0.8881250023841858","0.7724999785423279","0.7724999785423279","0.7724999785423279"
"123","0.9081249833106995","0.9081249833106995","0.9081249833106995","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.8506249785423279","0.8506249785423279","0.8506249785423279","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.9237499833106995","0.9237499833106995","0.9237499833106995","0.8174999952316284","0.8174999952316284","0.8174999952316284","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.9037500023841858","0.9037500023841858","0.9037500023841858","0.7825000286102295","0.7825000286102295","0.7825000286102295"
"124","0.9156249761581421","0.9156249761581421","0.9156249761581421","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.8918750286102295","0.8918750286102295","0.8918750286102295","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.9275000095367432","0.9275000095367432","0.9275000095367432","0.824999988079071","0.824999988079071","0.824999988079071","0.8056250214576721","0.8056250214576721","0.8056250214576721","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.8968750238418579","0.8968750238418579","0.8968750238418579","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"125","0.8956249952316284","0.8956249952316284","0.8956249952316284","0.8374999761581421","0.8374999761581421","0.8374999761581421","0.903124988079071","0.903124988079071","0.903124988079071","0.7325000166893005","0.7325000166893005","0.7325000166893005","0.9281250238418579","0.9281250238418579","0.9281250238418579","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.8168749809265137","0.8168749809265137","0.8168749809265137","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.9137499928474426","0.9137499928474426","0.9137499928474426","0.800000011920929","0.800000011920929","0.800000011920929"
"126","0.8974999785423279","0.8974999785423279","0.8974999785423279","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.909375011920929","0.909375011920929","0.909375011920929","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.9212499856948853","0.9212499856948853","0.9212499856948853","0.8174999952316284","0.8174999952316284","0.8174999952316284","0.8112499713897705","0.8112499713897705","0.8112499713897705","0.7099999785423279","0.7099999785423279","0.7099999785423279","0.9262499809265137","0.9262499809265137","0.9262499809265137","0.7975000143051147","0.7975000143051147","0.7975000143051147"
"127","0.9043750166893005","0.9043750166893005","0.9043750166893005","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.9293749928474426","0.9293749928474426","0.9293749928474426","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.7981250286102295","0.7981250286102295","0.7981250286102295","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9018750190734863","0.9018750190734863","0.9018750190734863","0.7724999785423279","0.7724999785423279","0.7724999785423279"
"128","0.9118750095367432","0.9118750095367432","0.9118750095367432","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.909375011920929","0.909375011920929","0.909375011920929","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.9212499856948853","0.9212499856948853","0.9212499856948853","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.8231250047683716","0.8231250047683716","0.8231250047683716","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8881250023841858","0.8881250023841858","0.8881250023841858","0.7124999761581421","0.7124999761581421","0.7124999761581421"
"129","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8987500071525574","0.8987500071525574","0.8987500071525574","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.9350000023841858","0.9350000023841858","0.9350000023841858","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.7962499856948853","0.7962499856948853","0.7962499856948853","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.9056249856948853","0.9056249856948853","0.9056249856948853","0.7850000262260437","0.7850000262260437","0.7850000262260437"
"130","0.8712499737739563","0.8712499737739563","0.8712499737739563","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8981249928474426","0.8981249928474426","0.8981249928474426","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.9212499856948853","0.9212499856948853","0.9212499856948853","0.824999988079071","0.824999988079071","0.824999988079071","0.8224999904632568","0.8224999904632568","0.8224999904632568","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.9106249809265137","0.9106249809265137","0.9106249809265137","0.8025000095367432","0.8025000095367432","0.8025000095367432"
"131","0.9112499952316284","0.9112499952316284","0.9112499952316284","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.9237499833106995","0.9237499833106995","0.9237499833106995","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.8193749785423279","0.8193749785423279","0.8193749785423279","0.7325000166893005","0.7325000166893005","0.7325000166893005","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"132","0.9200000166893005","0.9200000166893005","0.9200000166893005","0.800000011920929","0.800000011920929","0.800000011920929","0.9125000238418579","0.9125000238418579","0.9125000238418579","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.9262499809265137","0.9262499809265137","0.9262499809265137","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.8381249904632568","0.8381249904632568","0.8381249904632568","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.7774999737739563","0.7774999737739563","0.7774999737739563"
"133","0.921875","0.921875","0.921875","0.8174999952316284","0.8174999952316284","0.8174999952316284","0.9075000286102295","0.9075000286102295","0.9075000286102295","0.7024999856948853","0.7024999856948853","0.7024999856948853","0.9318749904632568","0.9318749904632568","0.9318749904632568","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8243749737739563","0.8243749737739563","0.8243749737739563","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.9087499976158142","0.9087499976158142","0.9087499976158142","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"134","0.9275000095367432","0.9275000095367432","0.9275000095367432","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8887500166893005","0.8887500166893005","0.8887500166893005","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.9337499737739563","0.9337499737739563","0.9337499737739563","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.8125","0.8125","0.8125","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.9068750143051147","0.9068750143051147","0.9068750143051147","0.7450000047683716","0.7450000047683716","0.7450000047683716"
