"Step","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy__MAX","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy__MAX","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy__MIN","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy__MAX","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy__MIN","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy__MAX","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy__MIN","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy__MAX","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy__MIN","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy__MAX","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy__MIN","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy__MAX","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy__MIN","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy__MAX"
"89","0.9293749928474426","0.9293749928474426","0.9293749928474426","0.8450000286102295","0.8450000286102295","0.8450000286102295","0.8111764788627625","0.8111764788627625","0.8111764788627625","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.8700000047683716","0.8700000047683716","0.8700000047683716","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8931249976158142","0.8931249976158142","0.8931249976158142","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.9523529410362244","0.9523529410362244","0.9523529410362244","0.7366666793823242","0.7366666793823242","0.7366666793823242"
"90","0.9381250143051147","0.9381250143051147","0.9381250143051147","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.8235294222831726","0.8235294222831726","0.8235294222831726","0.7566666603088379","0.7566666603088379","0.7566666603088379","0.8770588040351868","0.8770588040351868","0.8770588040351868","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.9056249856948853","0.9056249856948853","0.9056249856948853","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.9541176557540894","0.9541176557540894","0.9541176557540894","0.75","0.75","0.75"
"91","0.9393749833106995","0.9393749833106995","0.9393749833106995","0.8575000166893005","0.8575000166893005","0.8575000166893005","0.8141176700592041","0.8141176700592041","0.8141176700592041","0.7633333206176758","0.7633333206176758","0.7633333206176758","0.8911764621734619","0.8911764621734619","0.8911764621734619","0.7733333110809326","0.7733333110809326","0.7733333110809326","0.9043750166893005","0.9043750166893005","0.9043750166893005","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.9676470756530762","0.9676470756530762","0.9676470756530762","0.753333330154419","0.753333330154419","0.753333330154419"
"92","0.9325000047683716","0.9325000047683716","0.9325000047683716","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.8141176700592041","0.8141176700592041","0.8141176700592041","0.7566666603088379","0.7566666603088379","0.7566666603088379","0.8670588135719299","0.8670588135719299","0.8670588135719299","0.8033333420753479","0.8033333420753479","0.8033333420753479","0.9024999737739563","0.9024999737739563","0.9024999737739563","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.9605882167816162","0.9605882167816162","0.9605882167816162","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"93","0.9362499713897705","0.9362499713897705","0.9362499713897705","0.8224999904632568","0.8224999904632568","0.8224999904632568","0.8182352781295776","0.8182352781295776","0.8182352781295776","0.7566666603088379","0.7566666603088379","0.7566666603088379","0.8876470327377319","0.8876470327377319","0.8876470327377319","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.909375011920929","0.909375011920929","0.909375011920929","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.9647058844566345","0.9647058844566345","0.9647058844566345","0.7666666507720947","0.7666666507720947","0.7666666507720947"
"94","0.9437500238418579","0.9437500238418579","0.9437500238418579","0.8525000214576721","0.8525000214576721","0.8525000214576721","0.818823516368866","0.818823516368866","0.818823516368866","0.7633333206176758","0.7633333206176758","0.7633333206176758","0.8882352709770203","0.8882352709770203","0.8882352709770203","0.7866666913032532","0.7866666913032532","0.7866666913032532","0.9075000286102295","0.9075000286102295","0.9075000286102295","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.9635294079780579","0.9635294079780579","0.9635294079780579","0.7866666913032532","0.7866666913032532","0.7866666913032532"
"95","0.9431250095367432","0.9431250095367432","0.9431250095367432","0.8500000238418579","0.8500000238418579","0.8500000238418579","0.820588231086731","0.820588231086731","0.820588231086731","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.8864706158638","0.8864706158638","0.8864706158638","0.7733333110809326","0.7733333110809326","0.7733333110809326","0.909375011920929","0.909375011920929","0.909375011920929","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.9541176557540894","0.9541176557540894","0.9541176557540894","0.7766666412353516","0.7766666412353516","0.7766666412353516"
"96","0.9506250023841858","0.9506250023841858","0.9506250023841858","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8929411768913269","0.8929411768913269","0.8929411768913269","0.7833333611488342","0.7833333611488342","0.7833333611488342","0.903124988079071","0.903124988079071","0.903124988079071","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.9623529314994812","0.9623529314994812","0.9623529314994812","0.7633333206176758","0.7633333206176758","0.7633333206176758"
"97","0.9456250071525574","0.9456250071525574","0.9456250071525574","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.8129411935806274","0.8129411935806274","0.8129411935806274","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8852941393852234","0.8852941393852234","0.8852941393852234","0.7766666412353516","0.7766666412353516","0.7766666412353516","0.9075000286102295","0.9075000286102295","0.9075000286102295","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.9611764550209045","0.9611764550209045","0.9611764550209045","0.7766666412353516","0.7766666412353516","0.7766666412353516"
"98","0.9456250071525574","0.9456250071525574","0.9456250071525574","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.8111764788627625","0.8111764788627625","0.8111764788627625","0.7633333206176758","0.7633333206176758","0.7633333206176758","0.8876470327377319","0.8876470327377319","0.8876470327377319","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.9075000286102295","0.9075000286102295","0.9075000286102295","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.9647058844566345","0.9647058844566345","0.9647058844566345","0.79666668176651","0.79666668176651","0.79666668176651"
"99","0.9375","0.9375","0.9375","0.8500000238418579","0.8500000238418579","0.8500000238418579","0.8182352781295776","0.8182352781295776","0.8182352781295776","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8911764621734619","0.8911764621734619","0.8911764621734619","0.7733333110809326","0.7733333110809326","0.7733333110809326","0.90625","0.90625","0.90625","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.9641176462173462","0.9641176462173462","0.9641176462173462","0.7566666603088379","0.7566666603088379","0.7566666603088379"
"100","0.856249988079071","0.856249988079071","0.856249988079071","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.7570587992668152","0.7570587992668152","0.7570587992668152","0.746666669845581","0.746666669845581","0.746666669845581","0.7852941155433655","0.7852941155433655","0.7852941155433655","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.878125011920929","0.878125011920929","0.878125011920929","0.762499988079071","0.762499988079071","0.762499988079071","0.9352940917015076","0.9352940917015076","0.9352940917015076","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"101","0.8537499904632568","0.8537499904632568","0.8537499904632568","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.7729411721229553","0.7729411721229553","0.7729411721229553","0.6833333373069763","0.6833333373069763","0.6833333373069763","0.7952941060066223","0.7952941060066223","0.7952941060066223","0.7099999785423279","0.7099999785423279","0.7099999785423279","0.8687499761581421","0.8687499761581421","0.8687499761581421","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.9364705681800842","0.9364705681800842","0.9364705681800842","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"102","0.8493750095367432","0.8493750095367432","0.8493750095367432","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.7576470375061035","0.7576470375061035","0.7576470375061035","0.7333333492279053","0.7333333492279053","0.7333333492279053","0.8076470494270325","0.8076470494270325","0.8076470494270325","0.699999988079071","0.699999988079071","0.699999988079071","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.9358823299407959","0.9358823299407959","0.9358823299407959","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"103","0.8531249761581421","0.8531249761581421","0.8531249761581421","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.7166666388511658","0.7166666388511658","0.7166666388511658","0.792941153049469","0.792941153049469","0.792941153049469","0.7366666793823242","0.7366666793823242","0.7366666793823242","0.8743749856948853","0.8743749856948853","0.8743749856948853","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.9347058534622192","0.9347058534622192","0.9347058534622192","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"104","0.8537499904632568","0.8537499904632568","0.8537499904632568","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.7817646861076355","0.7817646861076355","0.7817646861076355","0.6899999976158142","0.6899999976158142","0.6899999976158142","0.8258823752403259","0.8258823752403259","0.8258823752403259","0.7133333086967468","0.7133333086967468","0.7133333086967468","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.9494117498397827","0.9494117498397827","0.9494117498397827","0.7099999785423279","0.7099999785423279","0.7099999785423279"
"105","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.7847058773040771","0.7847058773040771","0.7847058773040771","0.6066666841506958","0.6066666841506958","0.6066666841506958","0.7841176390647888","0.7841176390647888","0.7841176390647888","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8831250071525574","0.8831250071525574","0.8831250071525574","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.9417647123336792","0.9417647123336792","0.9417647123336792","0.7833333611488342","0.7833333611488342","0.7833333611488342"
"106","0.8668749928474426","0.8668749928474426","0.8668749928474426","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.7858823537826538","0.7858823537826538","0.7858823537826538","0.75","0.75","0.75","0.8129411935806274","0.8129411935806274","0.8129411935806274","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8893749713897705","0.8893749713897705","0.8893749713897705","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.9435294270515442","0.9435294270515442","0.9435294270515442","0.7833333611488342","0.7833333611488342","0.7833333611488342"
"107","0.8812500238418579","0.8812500238418579","0.8812500238418579","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.800000011920929","0.800000011920929","0.800000011920929","0.7566666603088379","0.7566666603088379","0.7566666603088379","0.7917646765708923","0.7917646765708923","0.7917646765708923","0.753333330154419","0.753333330154419","0.753333330154419","0.8831250071525574","0.8831250071525574","0.8831250071525574","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.9399999976158142","0.9399999976158142","0.9399999976158142","0.7666666507720947","0.7666666507720947","0.7666666507720947"
"108","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.7994117736816406","0.7994117736816406","0.7994117736816406","0.7366666793823242","0.7366666793823242","0.7366666793823242","0.7935293912887573","0.7935293912887573","0.7935293912887573","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.8818749785423279","0.8818749785423279","0.8818749785423279","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.9529411792755127","0.9529411792755127","0.9529411792755127","0.7566666603088379","0.7566666603088379","0.7566666603088379"
"109","0.8787500262260437","0.8787500262260437","0.8787500262260437","0.737500011920929","0.737500011920929","0.737500011920929","0.8058823347091675","0.8058823347091675","0.8058823347091675","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8011764883995056","0.8011764883995056","0.8011764883995056","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.875","0.875","0.875","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.949999988079071","0.949999988079071","0.949999988079071","0.7633333206176758","0.7633333206176758","0.7633333206176758"
"110","0.8712499737739563","0.8712499737739563","0.8712499737739563","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8023529648780823","0.8023529648780823","0.8023529648780823","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.8264706134796143","0.8264706134796143","0.8264706134796143","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.8949999809265137","0.8949999809265137","0.8949999809265137","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.9441176652908325","0.9441176652908325","0.9441176652908325","0.7566666603088379","0.7566666603088379","0.7566666603088379"
"111","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.7888235449790955","0.7888235449790955","0.7888235449790955","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.794705867767334","0.794705867767334","0.794705867767334","0.746666669845581","0.746666669845581","0.746666669845581","0.8974999785423279","0.8974999785423279","0.8974999785423279","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.9452941417694092","0.9452941417694092","0.9452941417694092","0.7633333206176758","0.7633333206176758","0.7633333206176758"
"112","0.890625","0.890625","0.890625","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.7876470685005188","0.7876470685005188","0.7876470685005188","0.7266666889190674","0.7266666889190674","0.7266666889190674","0.8111764788627625","0.8111764788627625","0.8111764788627625","0.746666669845581","0.746666669845581","0.746666669845581","0.8899999856948853","0.8899999856948853","0.8899999856948853","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.9547058939933777","0.9547058939933777","0.9547058939933777","0.7566666603088379","0.7566666603088379","0.7566666603088379"
"113","0.8987500071525574","0.8987500071525574","0.8987500071525574","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.7935293912887573","0.7935293912887573","0.7935293912887573","0.70333331823349","0.70333331823349","0.70333331823349","0.8305882215499878","0.8305882215499878","0.8305882215499878","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.8881250023841858","0.8881250023841858","0.8881250023841858","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.9505882263183594","0.9505882263183594","0.9505882263183594","0.753333330154419","0.753333330154419","0.753333330154419"
"114","0.8862500190734863","0.8862500190734863","0.8862500190734863","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.8094117641448975","0.8094117641448975","0.8094117641448975","0.8166666626930237","0.8166666626930237","0.8166666626930237","0.8194117546081543","0.8194117546081543","0.8194117546081543","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8943750262260437","0.8943750262260437","0.8943750262260437","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.951764702796936","0.951764702796936","0.951764702796936","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"115","0.8837500214576721","0.8837500214576721","0.8837500214576721","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.8070588111877441","0.8070588111877441","0.8070588111877441","0.746666669845581","0.746666669845581","0.746666669845581","0.792941153049469","0.792941153049469","0.792941153049469","0.7766666412353516","0.7766666412353516","0.7766666412353516","0.9037500023841858","0.9037500023841858","0.9037500023841858","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.9605882167816162","0.9605882167816162","0.9605882167816162","0.7233333587646484","0.7233333587646484","0.7233333587646484"
"116","0.9018750190734863","0.9018750190734863","0.9018750190734863","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.8076470494270325","0.8076470494270325","0.8076470494270325","0.7266666889190674","0.7266666889190674","0.7266666889190674","0.8470588326454163","0.8470588326454163","0.8470588326454163","0.746666669845581","0.746666669845581","0.746666669845581","0.9049999713897705","0.9049999713897705","0.9049999713897705","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.9523529410362244","0.9523529410362244","0.9523529410362244","0.7833333611488342","0.7833333611488342","0.7833333611488342"
"117","0.890625","0.890625","0.890625","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.7829411625862122","0.7829411625862122","0.7829411625862122","0.7866666913032532","0.7866666913032532","0.7866666913032532","0.8370588421821594","0.8370588421821594","0.8370588421821594","0.7099999785423279","0.7099999785423279","0.7099999785423279","0.8949999809265137","0.8949999809265137","0.8949999809265137","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.953529417514801","0.953529417514801","0.953529417514801","0.7433333396911621","0.7433333396911621","0.7433333396911621"
"118","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.8147059082984924","0.8147059082984924","0.8147059082984924","0.7866666913032532","0.7866666913032532","0.7866666913032532","0.8217647075653076","0.8217647075653076","0.8217647075653076","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.9670588374137878","0.9670588374137878","0.9670588374137878","0.7733333110809326","0.7733333110809326","0.7733333110809326"
"119","0.9156249761581421","0.9156249761581421","0.9156249761581421","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.8288235068321228","0.8288235068321228","0.8288235068321228","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.9081249833106995","0.9081249833106995","0.9081249833106995","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.9617646932601929","0.9617646932601929","0.9617646932601929","0.7733333110809326","0.7733333110809326","0.7733333110809326"
"120","0.8831250071525574","0.8831250071525574","0.8831250071525574","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.7917646765708923","0.7917646765708923","0.7917646765708923","0.7833333611488342","0.7833333611488342","0.7833333611488342","0.8323529362678528","0.8323529362678528","0.8323529362678528","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.9112499952316284","0.9112499952316284","0.9112499952316284","0.8125","0.8125","0.8125","0.9617646932601929","0.9617646932601929","0.9617646932601929","0.7266666889190674","0.7266666889190674","0.7266666889190674"
"121","0.8931249976158142","0.8931249976158142","0.8931249976158142","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.6733333468437195","0.6733333468437195","0.6733333468437195","0.8405882120132446","0.8405882120132446","0.8405882120132446","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.9137499928474426","0.9137499928474426","0.9137499928474426","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.9594117403030396","0.9594117403030396","0.9594117403030396","0.75","0.75","0.75"
"122","0.8993750214576721","0.8993750214576721","0.8993750214576721","0.8324999809265137","0.8324999809265137","0.8324999809265137","0.7941176295280457","0.7941176295280457","0.7941176295280457","0.753333330154419","0.753333330154419","0.753333330154419","0.842941164970398","0.842941164970398","0.842941164970398","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8881250023841858","0.8881250023841858","0.8881250023841858","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.9658823609352112","0.9658823609352112","0.9658823609352112","0.70333331823349","0.70333331823349","0.70333331823349"
"123","0.9081249833106995","0.9081249833106995","0.9081249833106995","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.7952941060066223","0.7952941060066223","0.7952941060066223","0.746666669845581","0.746666669845581","0.746666669845581","0.8488235473632812","0.8488235473632812","0.8488235473632812","0.7833333611488342","0.7833333611488342","0.7833333611488342","0.9037500023841858","0.9037500023841858","0.9037500023841858","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.9599999785423279","0.9599999785423279","0.9599999785423279","0.75","0.75","0.75"
"124","0.9156249761581421","0.9156249761581421","0.9156249761581421","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.8152941465377808","0.8152941465377808","0.8152941465377808","0.7933333516120911","0.7933333516120911","0.7933333516120911","0.8535293936729431","0.8535293936729431","0.8535293936729431","0.746666669845581","0.746666669845581","0.746666669845581","0.8968750238418579","0.8968750238418579","0.8968750238418579","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.948235273361206","0.948235273361206","0.948235273361206","0.746666669845581","0.746666669845581","0.746666669845581"
"125","0.8956249952316284","0.8956249952316284","0.8956249952316284","0.8374999761581421","0.8374999761581421","0.8374999761581421","0.8023529648780823","0.8023529648780823","0.8023529648780823","0.7933333516120911","0.7933333516120911","0.7933333516120911","0.8541176319122314","0.8541176319122314","0.8541176319122314","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.9137499928474426","0.9137499928474426","0.9137499928474426","0.800000011920929","0.800000011920929","0.800000011920929","0.955294132232666","0.955294132232666","0.955294132232666","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"126","0.8974999785423279","0.8974999785423279","0.8974999785423279","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8147059082984924","0.8147059082984924","0.8147059082984924","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8564705848693848","0.8564705848693848","0.8564705848693848","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.9262499809265137","0.9262499809265137","0.9262499809265137","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.9664705991744995","0.9664705991744995","0.9664705991744995","0.746666669845581","0.746666669845581","0.746666669845581"
"127","0.9043750166893005","0.9043750166893005","0.9043750166893005","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.817058801651001","0.817058801651001","0.817058801651001","0.7233333587646484","0.7233333587646484","0.7233333587646484","0.8623529672622681","0.8623529672622681","0.8623529672622681","0.7933333516120911","0.7933333516120911","0.7933333516120911","0.9018750190734863","0.9018750190734863","0.9018750190734863","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.9694117903709412","0.9694117903709412","0.9694117903709412","0.746666669845581","0.746666669845581","0.746666669845581"
"128","0.9118750095367432","0.9118750095367432","0.9118750095367432","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8082352876663208","0.8082352876663208","0.8082352876663208","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8547058701515198","0.8547058701515198","0.8547058701515198","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8881250023841858","0.8881250023841858","0.8881250023841858","0.7124999761581421","0.7124999761581421","0.7124999761581421","0.9647058844566345","0.9647058844566345","0.9647058844566345","0.7666666507720947","0.7666666507720947","0.7666666507720947"
"129","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8388235569000244","0.8388235569000244","0.8388235569000244","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.8423529267311096","0.8423529267311096","0.8423529267311096","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.9056249856948853","0.9056249856948853","0.9056249856948853","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.953529417514801","0.953529417514801","0.953529417514801","0.7099999785423279","0.7099999785423279","0.7099999785423279"
"130","0.8712499737739563","0.8712499737739563","0.8712499737739563","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8347058892250061","0.8347058892250061","0.8347058892250061","0.7333333492279053","0.7333333492279053","0.7333333492279053","0.8535293936729431","0.8535293936729431","0.8535293936729431","0.699999988079071","0.699999988079071","0.699999988079071","0.9106249809265137","0.9106249809265137","0.9106249809265137","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.9652941226959229","0.9652941226959229","0.9652941226959229","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"131","0.9112499952316284","0.9112499952316284","0.9112499952316284","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.8358823657035828","0.8358823657035828","0.8358823657035828","0.7833333611488342","0.7833333611488342","0.7833333611488342","0.8535293936729431","0.8535293936729431","0.8535293936729431","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.9670588374137878","0.9670588374137878","0.9670588374137878","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"132","0.9200000166893005","0.9200000166893005","0.9200000166893005","0.800000011920929","0.800000011920929","0.800000011920929","0.7894117832183838","0.7894117832183838","0.7894117832183838","0.7099999785423279","0.7099999785423279","0.7099999785423279","0.8529411554336548","0.8529411554336548","0.8529411554336548","0.753333330154419","0.753333330154419","0.753333330154419","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.9670588374137878","0.9670588374137878","0.9670588374137878","0.7566666603088379","0.7566666603088379","0.7566666603088379"
"133","0.921875","0.921875","0.921875","0.8174999952316284","0.8174999952316284","0.8174999952316284","0.842941164970398","0.842941164970398","0.842941164970398","0.8166666626930237","0.8166666626930237","0.8166666626930237","0.8605882525444031","0.8605882525444031","0.8605882525444031","0.75","0.75","0.75","0.9087499976158142","0.9087499976158142","0.9087499976158142","0.6399999856948853","0.6399999856948853","0.6399999856948853","0.9694117903709412","0.9694117903709412","0.9694117903709412","0.7900000214576721","0.7900000214576721","0.7900000214576721"
"134","0.9275000095367432","0.9275000095367432","0.9275000095367432","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8135294318199158","0.8135294318199158","0.8135294318199158","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8664705753326416","0.8664705753326416","0.8664705753326416","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.9068750143051147","0.9068750143051147","0.9068750143051147","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9652941226959229","0.9652941226959229","0.9652941226959229","0.75","0.75","0.75"
"135","0.9156249761581421","0.9156249761581421","0.9156249761581421","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8458823561668396","0.8458823561668396","0.8458823561668396","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8588235378265381","0.8588235378265381","0.8588235378265381","0.7566666603088379","0.7566666603088379","0.7566666603088379","0.9268749952316284","0.9268749952316284","0.9268749952316284","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.9764705896377563","0.9764705896377563","0.9764705896377563","0.7599999904632568","0.7599999904632568","0.7599999904632568"
